Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-koj1,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
4,1690209497980,24/07/2023 14:38:17,1690213097980,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209497981,24/07/2023 14:38:17,1690213097981,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209497981,24/07/2023 14:38:17,1690213097981,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209497981,24/07/2023 14:38:17,1690213097981,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209497982,24/07/2023 14:38:17,1690213097982,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209503085,24/07/2023 14:38:23,1690213103085,1,24/07/2023 16:38:23,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209534462,24/07/2023 14:38:54,1690213134462,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209534464,24/07/2023 14:38:54,1690213134464,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209534465,24/07/2023 14:38:54,1690213134465,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209534467,24/07/2023 14:38:54,1690213134467,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209534468,24/07/2023 14:38:54,1690213134468,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209534470,24/07/2023 14:38:54,1690213134470,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209534471,24/07/2023 14:38:54,1690213134471,1,24/07/2023 16:38:54,135241,8,questionnaire-qh5e,,30837398,BLIND,9155958,,complete,,64be9a5362b5b1af9b90096e,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1600x900,1600x757,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209620686,24/07/2023 14:40:20,1690213220686,1,24/07/2023 16:40:20,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209633486,24/07/2023 14:40:33,1690213233486,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209633486,24/07/2023 14:40:33,1690213233486,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209633486,24/07/2023 14:40:33,1690213233486,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209633486,24/07/2023 14:40:33,1690213233486,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209633486,24/07/2023 14:40:33,1690213233486,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209633487,24/07/2023 14:40:33,1690213233487,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209633487,24/07/2023 14:40:33,1690213233487,1,24/07/2023 16:40:33,135241,8,questionnaire-qh5e,,30837459,BLIND,9155983,,complete,,64be9b492f926a636e602da1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1680x1050,1680x870,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209666621,24/07/2023 14:41:06,1690213266621,1,24/07/2023 16:41:06,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690210027540,24/07/2023 14:47:07,1690213627540,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690210027541,24/07/2023 14:47:07,1690213627541,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690210027541,24/07/2023 14:47:07,1690213627541,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690210027541,24/07/2023 14:47:07,1690213627541,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690210027542,24/07/2023 14:47:07,1690213627542,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690210027542,24/07/2023 14:47:07,1690213627542,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690210027542,24/07/2023 14:47:07,1690213627542,1,24/07/2023 16:47:07,135241,8,questionnaire-qh5e,,30837478,BLIND,9155987,,complete,,64be9b7e1e546518b6724d1b,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x571,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209821716,24/07/2023 14:43:41,1690213421716,1,24/07/2023 16:43:41,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209851948,24/07/2023 14:44:11,1690213451948,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209851951,24/07/2023 14:44:11,1690213451951,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209851953,24/07/2023 14:44:11,1690213451953,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209851955,24/07/2023 14:44:11,1690213451955,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209851956,24/07/2023 14:44:11,1690213451956,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209851957,24/07/2023 14:44:11,1690213451957,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209851958,24/07/2023 14:44:11,1690213451958,1,24/07/2023 16:44:11,135241,8,questionnaire-qh5e,,30837531,BLIND,9156005,,complete,,64be9c0b8b3468b0a3b17f3c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 114.0.0.0,1536x864,1536x746,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209863753,24/07/2023 14:44:23,1690213463753,1,24/07/2023 16:44:23,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209879394,24/07/2023 14:44:39,1690213479394,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209879394,24/07/2023 14:44:39,1690213479394,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209879395,24/07/2023 14:44:39,1690213479395,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209879396,24/07/2023 14:44:39,1690213479396,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209879396,24/07/2023 14:44:39,1690213479396,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209879397,24/07/2023 14:44:39,1690213479397,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209879399,24/07/2023 14:44:39,1690213479399,1,24/07/2023 16:44:39,135241,8,questionnaire-qh5e,,30837551,BLIND,9156011,,complete,,64be9c34d8c6cae348d49ad4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x657,,Consent form,2,A,,,,,5,,END,,,,,
1,1690212505828,24/07/2023 15:28:25,1690216105828,1,24/07/2023 17:28:25,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1536x864,1536x715,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690212808393,24/07/2023 15:33:28,1690216408393,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690212808394,24/07/2023 15:33:28,1690216408394,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690212808394,24/07/2023 15:33:28,1690216408394,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690212808394,24/07/2023 15:33:28,1690216408394,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690212808395,24/07/2023 15:33:28,1690216408395,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690212808395,24/07/2023 15:33:28,1690216408395,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690212808397,24/07/2023 15:33:28,1690216408397,1,24/07/2023 17:33:28,135241,8,questionnaire-qh5e,,30838802,BLIND,9156365,,complete,,64be9a8e0e83f405459418cb,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x931,,Consent form,2,A,,,,,5,,END,,,,,
1,1690212559955,24/07/2023 15:29:19,1690216159955,1,24/07/2023 17:29:19,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690212578634,24/07/2023 15:29:38,1690216178634,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690212578634,24/07/2023 15:29:38,1690216178634,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690212578634,24/07/2023 15:29:38,1690216178634,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690212578634,24/07/2023 15:29:38,1690216178634,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690212578635,24/07/2023 15:29:38,1690216178635,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690212578635,24/07/2023 15:29:38,1690216178635,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690212578635,24/07/2023 15:29:38,1690216178635,1,24/07/2023 17:29:38,135241,8,questionnaire-qh5e,,30838832,BLIND,9156371,,complete,,64bea6a8bd345ebdea5aac7c,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,END,,,,,
1,1690212591091,24/07/2023 15:29:51,1690216191091,1,24/07/2023 17:29:51,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690212613832,24/07/2023 15:30:13,1690216213832,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690212613832,24/07/2023 15:30:13,1690216213832,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690212613833,24/07/2023 15:30:13,1690216213833,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690212613834,24/07/2023 15:30:13,1690216213834,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690212613835,24/07/2023 15:30:13,1690216213835,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690212613836,24/07/2023 15:30:13,1690216213836,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690212613837,24/07/2023 15:30:13,1690216213837,1,24/07/2023 17:30:13,135241,8,questionnaire-qh5e,,30838858,BLIND,9156377,,complete,,64bea6bb5e5a1864d825d029,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1366x649,,Consent form,2,A,,,,,5,,END,,,,,
1,1690213506957,24/07/2023 15:45:06,1690217106957,1,24/07/2023 17:45:06,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
