token,rating-human,specificity1,specificity2,specificity3,wn_type
cauliflower,5.0,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
adaptor,4.04,3.0987952340593092,3.100421171387823,2.0,concrete
neuron,3.69,2.844635397983901,2.8232142217210034,2.0,concrete
pepper,4.59,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
sifter,4.64,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
lark,4.28,3.4985042976443523,3.536375695065467,2.857142857142857,concrete
projectile,4.38,2.8761341333460875,2.857569249972457,2.2857142857142856,concrete
fowl,4.64,3.0304525808720855,3.0258812333941743,2.571428571428571,concrete
oven,4.97,3.2269036167956826,3.2401463717026284,2.571428571428571,concrete
heterosexuality,2.63,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
watercolor,4.33,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
candelabra,4.88,3.2269036167956826,3.2401463717026284,2.428571428571429,concrete
plane,4.92,3.0042425160915136,2.9972944502872627,2.571428571428571,concrete
pansy,3.89,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
transportation,3.89,2.7366609929277494,2.7054487402373715,1.8571428571428572,concrete
fender,4.54,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
eggplant,4.97,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
gumdrop,4.9,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
pollywog,4.27,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
paddle,4.8,3.2798623546250893,3.297907386963049,2.428571428571429,concrete
trucker,4.55,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
antioxidant,3.59,2.573034717135231,2.5269848983581653,1.7142857142857144,concrete
watermark,4.55,2.7742358153812323,2.746430832764564,1.7142857142857144,concrete
neckline,4.86,2.9553029359470124,2.94391704833979,2.0,concrete
evolution,2.61,2.5264485757755843,2.476174344088822,1.4285714285714286,concrete
sonogram,4.48,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
cubicle,4.83,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
reflector,4.3,2.7637812517584495,2.7350282534378536,2.0,concrete
flan,4.05,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
grass,4.93,2.7011430998806576,2.66671009867297,2.428571428571429,concrete
bees,4.72,3.1072247599354608,3.109615083341692,2.571428571428571,concrete
improvisation,2.0,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
laser,4.5,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
tepee,4.85,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
cuff,4.61,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
sticks,4.83,2.6106095395977675,2.567966990885357,2.0,concrete
hash,4.1,3.008261673776419,3.00167806360021,2.0,concrete
spool,4.62,3.2269036167956826,3.2401463717026284,2.428571428571429,concrete
headboard,4.65,3.0987952340593092,3.100421171387823,2.0,concrete
edifice,3.64,2.27800990180112,2.2052073492423396,1.8571428571428572,concrete
dishwasher,4.86,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
bracer,2.86,3.0987952340593092,3.100421171387823,2.0,concrete
bus,4.9,3.008261673776419,3.00167806360021,2.142857142857143,concrete
thrift,2.36,3.3703959149079794,3.396650494750662,2.571428571428571,concrete
cranberry,4.96,3.1893287943421993,3.1991642791754358,2.428571428571429,concrete
ethyl,4.04,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
seagull,5.0,3.478370319964131,3.514415976234294,3.0,concrete
crucifix,4.45,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
anteater,4.86,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
lubricator,4.22,2.6837022550983427,2.647687724976951,1.5714285714285714,concrete
kelp,4.9,3.2798623546250893,3.297907386963049,2.428571428571429,concrete
oyster,4.85,3.0987952340593092,3.100421171387823,2.428571428571429,concrete
shank,4.18,2.9553029359470124,2.94391704833979,2.0,concrete
broom,4.89,3.008261673776419,3.00167806360021,2.142857142857143,concrete
blackboard,4.72,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
platypus,4.83,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
crux,2.69,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
wharf,4.6,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
deck,4.77,2.798049256624254,2.772403667451661,2.142857142857143,concrete
clockwork,3.36,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
toffee,4.89,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
anklet,4.75,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
dog,4.85,3.0472041769836853,3.0441518576310247,3.0,concrete
yolk,4.78,3.0987952340593092,3.100421171387823,2.0,concrete
workhorse,3.8,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
mimosa,4.62,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
thundercloud,4.52,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
granola,4.85,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
crabmeat,4.81,2.8271945532106395,2.8041918480249843,2.0,concrete
magnifier,4.4,2.8313413243042196,2.808714646685524,2.2857142857142856,concrete
retrieval,3.11,3.008261673776419,3.00167806360021,2.0,concrete
mascara,4.93,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
crab,4.9,3.083411318692439,3.083642248654595,2.571428571428571,concrete
conductivity,2.67,2.7366609929277494,2.7054487402373715,1.8571428571428572,concrete
cabin,4.92,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
sandpiper,4.61,3.2507170580387044,3.266119206389725,2.857142857142857,concrete
museum,4.6,3.008261673776419,3.00167806360021,2.0,concrete
flail,3.79,3.0987952340593092,3.100421171387823,2.0,concrete
coconut,4.79,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
outlet,4.31,2.634422980831736,2.593939825572454,2.142857142857143,concrete
mist,4.51,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
asparagus,4.96,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
peppermint,4.43,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
multiplication,3.46,3.008261673776419,3.00167806360021,2.0,concrete
cellophane,4.54,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
refinery,4.59,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
chanter,3.96,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
electrometer,3.96,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
brooder,3.44,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
speedway,4.57,3.0987952340593092,3.100421171387823,2.0,concrete
cubby,3.77,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
stylus,4.42,3.008261673776419,3.00167806360021,2.0,concrete
gerbil,4.71,3.3703959149079794,3.396650494750662,2.7142857142857144,concrete
poolroom,4.35,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
medium,3.0,2.4650603120790793,2.409219416874533,1.8571428571428572,concrete
coleslaw,4.67,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
raptor,4.0,2.796426722485952,2.7706340025585274,2.428571428571429,concrete
curbside,4.17,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
respiration,3.89,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
freckle,4.56,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
awning,4.61,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
racehorse,4.83,3.4985042976443523,3.536375695065467,3.142857142857143,concrete
squeaker,3.58,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
decor,3.77,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
pilaf,4.2,3.008261673776419,3.00167806360021,2.0,concrete
specs,3.04,3.0458364962299025,3.0426601561274027,2.2857142857142856,concrete
zoo,4.81,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
ranch,4.73,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
deposition,2.92,2.707515696341364,2.673660559664048,1.7142857142857144,concrete
squeezer,4.21,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
rattlesnake,5.0,3.3975161737386794,3.4262300079511436,3.0,concrete
scrabble,4.47,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
lager,4.64,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
replenishment,2.28,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
lipstick,4.9,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
jawbreaker,4.22,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
stump,4.78,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
shotgun,4.96,3.317437177078572,3.3388894794902413,2.571428571428571,concrete
flatware,4.52,2.888582816907144,2.8711467752392736,2.142857142857143,concrete
tresses,3.92,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
wombat,4.48,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
sunburst,3.84,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
degeneration,2.17,2.5264485757755843,2.476174344088822,1.4285714285714286,concrete
gnat,4.83,3.2269036167956826,3.2401463717026284,2.571428571428571,concrete
entree,4.28,3.008261673776419,3.00167806360021,2.0,concrete
baseboard,4.9,3.0987952340593092,3.100421171387823,2.0,concrete
sub,3.46,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
cookhouse,4.62,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
largemouth,4.04,4.00413083688821,4.0878522492639515,3.4285714285714284,concrete
deflation,2.63,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
vermicelli,4.52,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
stencil,4.83,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
subsection,2.62,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
persimmon,4.74,3.3703959149079794,3.396650494750662,2.7142857142857144,concrete
breakfast,4.43,2.9553029359470124,2.94391704833979,2.0,concrete
pizza,5.0,2.8647693756641224,2.8451739405521765,2.0,concrete
pastrami,4.74,3.0987952340593092,3.100421171387823,2.0,concrete
flop,3.93,3.0987952340593092,3.100421171387823,2.0,concrete
helicopter,4.62,3.2507170580387044,3.266119206389725,2.571428571428571,concrete
oxidation,3.33,2.6837022550983427,2.647687724976951,1.8571428571428572,concrete
result,2.85,2.3705075941112836,2.3060926957739722,1.5714285714285714,concrete
reindeer,4.7,3.6795714182101324,3.7338619106406927,3.142857142857143,concrete
sill,4.59,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
noodles,4.96,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
voicemail,4.04,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
bucket,4.96,2.9177281134935296,2.902934955812597,2.142857142857143,concrete
seaweed,4.89,3.0458364962299025,3.0426601561274027,2.2857142857142856,concrete
riptide,4.17,3.0987952340593092,3.100421171387823,2.0,concrete
fudge,4.89,3.0987952340593092,3.100421171387823,2.2857142857142856,concrete
mullet,4.78,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
sunlight,4.45,3.3703959149079794,3.396650494750662,2.571428571428571,concrete
moonbeam,3.81,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
acclimatization,1.83,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
glider,4.32,3.3703959149079794,3.396650494750662,2.571428571428571,concrete
stapler,4.62,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
superconductivity,2.64,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
viper,4.69,3.1419288664277922,3.1474661445150054,2.7142857142857144,concrete
barrette,4.12,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
relaxer,2.83,2.8271945532106395,2.8041918480249843,1.5714285714285714,concrete
vantage,1.93,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
feeder,4.36,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
bulb,4.93,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
wattage,3.03,3.008261673776419,3.00167806360021,2.0,concrete
thermograph,3.67,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
marinara,4.62,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
rabbit,4.93,3.3288019347605373,3.351284788910522,2.857142857142857,concrete
spectrogram,4.3,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
gunnery,3.04,3.0987952340593092,3.100421171387823,2.0,concrete
goulash,4.2,3.008261673776419,3.00167806360021,2.142857142857143,concrete
romaine,4.38,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
cottonmouth,3.75,3.732530156039539,3.7916229259011134,3.0,concrete
macadamia,4.67,3.3703959149079794,3.396650494750662,2.7142857142857144,concrete
grocery,4.31,3.1893287943421993,3.1991642791754358,2.428571428571429,concrete
crossway,3.77,2.9177281134935296,2.902934955812597,2.0,concrete
hatch,4.46,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
dinette,4.54,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
tortoise,4.87,3.4079707373614623,3.437632587277854,2.857142857142857,concrete
hummingbird,4.96,3.317437177078572,3.3388894794902413,2.571428571428571,concrete
hookup,3.48,3.0987952340593092,3.100421171387823,2.0,concrete
cockpit,4.27,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
condenser,3.96,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
inductor,3.0,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
squash,4.7,2.909809791078183,2.8942986030516042,2.2857142857142856,concrete
facility,3.58,2.27703880202258,2.2041481905199474,1.7142857142857144,concrete
coke,4.83,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
thermometer,4.96,2.840052039343016,2.8182152459309924,2.2857142857142856,concrete
connector,4.18,2.4392218330894258,2.381037914814594,1.8571428571428572,concrete
motorist,4.72,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
gallstone,4.68,3.0987952340593092,3.100421171387823,2.0,concrete
transistor,4.12,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
lapel,4.56,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
varnish,4.12,2.9177281134935296,2.902934955812597,2.0,concrete
crate,4.93,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
sweetener,4.48,2.7689039600378695,2.7406154868783372,2.142857142857143,concrete
compact,3.04,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
building,4.64,2.27800990180112,2.2052073492423396,1.8571428571428572,concrete
teargas,3.84,3.5223177388873745,3.5125096239774156,3.0,concrete
owl,4.93,3.0763494735700703,3.0759400382043482,2.571428571428571,concrete
dryer,4.79,3.025702518549681,3.0207004372962296,2.2857142857142856,concrete
drawstring,4.74,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
potpie,4.85,3.0987952340593092,3.100421171387823,2.0,concrete
boysenberry,4.75,3.641996595756649,3.6928798181135005,2.857142857142857,concrete
hollandaise,3.81,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
etching,4.14,3.2798623546250893,3.297907386963049,2.428571428571429,concrete
copperhead,4.73,3.732530156039539,3.7916229259011134,3.0,concrete
fence,4.82,2.8356240790867906,2.8133857599788534,2.142857142857143,concrete
climber,4.5,2.726835887475879,2.694732698104133,2.2857142857142856,concrete
flea,4.89,3.317437177078572,3.3388894794902413,2.7142857142857144,concrete
checkerboard,4.96,3.008261673776419,3.00167806360021,2.0,concrete
port,4.41,2.707515696341364,2.673660559664048,1.8571428571428572,concrete
hologram,4.35,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
needlepoint,4.48,3.0987952340593092,3.100421171387823,2.0,concrete
supercomputer,4.0,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
propeller,4.9,3.0987952340593092,3.100421171387823,2.2857142857142856,concrete
plantain,4.42,3.025702518549681,3.0207004372962296,2.2857142857142856,concrete
parsley,4.77,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
hatband,4.38,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
match,4.14,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
mechanism,3.67,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
tinsel,4.82,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
mockingbird,4.75,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
levers,4.85,2.6837022550983427,2.647687724976951,2.142857142857143,concrete
greenery,4.34,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
